"CountryCode","SeriesCode","Year","DESCRIPTION",
"NPL","SE.ENR.PRSC.FM.ZS","YR2014","UIS estimate",
"NPL","SE.ENR.PRSC.FM.ZS","YR2015","UIS estimate",
"NPL","SE.ENR.PRSC.FM.ZS","YR2016","UIS estimate",
"NPL","SE.ENR.PRSC.FM.ZS","YR2017","UIS estimate",
"NPL","SE.XPD.TOTL.GB.ZS","YR2000","UIS estimate",
"NPL","SE.XPD.TOTL.GB.ZS","YR2001","UIS estimate",
"NPL","SE.XPD.TOTL.GB.ZS","YR2016","UIS estimate",
"NPL","SE.XPD.TOTL.GB.ZS","YR2017","UIS estimate",
"NPL","SH.DYN.MORT","YR1960","Uncertainty bound is 289.3 - 358.8",
"NPL","SH.DYN.MORT","YR1961","Uncertainty bound is 287.2 - 352.8",
"NPL","SH.DYN.MORT","YR1962","Uncertainty bound is 284.2 - 346.1",
"NPL","SH.DYN.MORT","YR1963","Uncertainty bound is 280.7 - 339.2",
"NPL","SH.DYN.MORT","YR1964","Uncertainty bound is 276.1 - 331.8",
"NPL","SH.DYN.MORT","YR1965","Uncertainty bound is 271.2 - 323.7",
"NPL","SH.DYN.MORT","YR1966","Uncertainty bound is 266 - 316.1",
"NPL","SH.DYN.MORT","YR1967","Uncertainty bound is 260.5 - 308.3",
"NPL","SH.DYN.MORT","YR1968","Uncertainty bound is 254.9 - 300.5",
"NPL","SH.DYN.MORT","YR1969","Uncertainty bound is 249.7 - 293.1",
"NPL","SH.DYN.MORT","YR1970","Uncertainty bound is 244.9 - 286",
"NPL","SH.DYN.MORT","YR1971","Uncertainty bound is 240.2 - 279.4",
"NPL","SH.DYN.MORT","YR1972","Uncertainty bound is 235.6 - 273",
"NPL","SH.DYN.MORT","YR1973","Uncertainty bound is 231.2 - 266.8",
"NPL","SH.DYN.MORT","YR1974","Uncertainty bound is 226.7 - 260.8",
"NPL","SH.DYN.MORT","YR1975","Uncertainty bound is 222.1 - 254.9",
"NPL","SH.DYN.MORT","YR1976","Uncertainty bound is 217.3 - 248.9",
"NPL","SH.DYN.MORT","YR1977","Uncertainty bound is 212.3 - 242.7",
"NPL","SH.DYN.MORT","YR1978","Uncertainty bound is 206.9 - 236.1",
"NPL","SH.DYN.MORT","YR1979","Uncertainty bound is 201.2 - 229.3",
"NPL","SH.DYN.MORT","YR1980","Uncertainty bound is 195.4 - 222.5",
"NPL","SH.DYN.MORT","YR1981","Uncertainty bound is 189.4 - 215.4",
"NPL","SH.DYN.MORT","YR1982","Uncertainty bound is 183.4 - 208.3",
"NPL","SH.DYN.MORT","YR1983","Uncertainty bound is 177.3 - 201.3",
"NPL","SH.DYN.MORT","YR1984","Uncertainty bound is 171.1 - 194.2",
"NPL","SH.DYN.MORT","YR1985","Uncertainty bound is 164.8 - 186.9",
"NPL","SH.DYN.MORT","YR1986","Uncertainty bound is 158.4 - 179.5",
"NPL","SH.DYN.MORT","YR1987","Uncertainty bound is 151.8 - 172",
"NPL","SH.DYN.MORT","YR1988","Uncertainty bound is 145.1 - 164.3",
"NPL","SH.DYN.MORT","YR1989","Uncertainty bound is 138.3 - 156.6",
"NPL","SH.DYN.MORT","YR1990","Uncertainty bound is 131.6 - 148.8",
"NPL","SH.DYN.MORT","YR1991","Uncertainty bound is 124.9 - 141.3",
"NPL","SH.DYN.MORT","YR1992","Uncertainty bound is 118.4 - 134.1",
"NPL","SH.DYN.MORT","YR1993","Uncertainty bound is 112.3 - 127.1",
"NPL","SH.DYN.MORT","YR1994","Uncertainty bound is 106.3 - 120.4",
"NPL","SH.DYN.MORT","YR1995","Uncertainty bound is 100.8 - 114",
"NPL","SH.DYN.MORT","YR1996","Uncertainty bound is 95.4 - 108.1",
"NPL","SH.DYN.MORT","YR1997","Uncertainty bound is 90.2 - 102.3",
"NPL","SH.DYN.MORT","YR1998","Uncertainty bound is 85.2 - 96.8",
"NPL","SH.DYN.MORT","YR1999","Uncertainty bound is 80.4 - 91.5",
"NPL","SH.DYN.MORT","YR2000","Uncertainty bound is 75.9 - 86.5",
"NPL","SH.DYN.MORT","YR2001","Uncertainty bound is 71.5 - 81.8",
"NPL","SH.DYN.MORT","YR2002","Uncertainty bound is 67.4 - 77.5",
"NPL","SH.DYN.MORT","YR2003","Uncertainty bound is 63.6 - 73.3",
"NPL","SH.DYN.MORT","YR2004","Uncertainty bound is 60 - 69.5",
"NPL","SH.DYN.MORT","YR2005","Uncertainty bound is 56.6 - 65.9",
"NPL","SH.DYN.MORT","YR2006","Uncertainty bound is 53.4 - 62.6",
"NPL","SH.DYN.MORT","YR2007","Uncertainty bound is 50.4 - 59.5",
"NPL","SH.DYN.MORT","YR2008","Uncertainty bound is 47.6 - 56.7",
"NPL","SH.DYN.MORT","YR2009","Uncertainty bound is 44.9 - 54.1",
"NPL","SH.DYN.MORT","YR2010","Uncertainty bound is 42.4 - 51.7",
"NPL","SH.DYN.MORT","YR2011","Uncertainty bound is 40 - 49.5",
"NPL","SH.DYN.MORT","YR2012","Uncertainty bound is 37.6 - 47.5",
"NPL","SH.DYN.MORT","YR2013","Uncertainty bound is 35.3 - 45.6",
"NPL","SH.DYN.MORT","YR2014","Uncertainty bound is 33.2 - 43.9",
"NPL","SH.DYN.MORT","YR2015","Uncertainty bound is 31.2 - 42.7",
"NPL","SH.DYN.MORT","YR2016","Uncertainty bound is 29.2 - 41.7",
"NPL","SH.DYN.MORT","YR2017","Uncertainty bound is 27.3 - 41.1",
"NPL","SH.DYN.MORT","YR2018","Uncertainty bound is 25.4 - 40.8",
"NPL","SH.STA.OWAD.ZS","YR1975","Plausible bound is 3.3 - 7.9",
"NPL","SH.STA.OWAD.ZS","YR1976","Plausible bound is 3.4 - 8",
"NPL","SH.STA.OWAD.ZS","YR1977","Plausible bound is 3.6 - 8.2",
"NPL","SH.STA.OWAD.ZS","YR1978","Plausible bound is 3.8 - 8.3",
"NPL","SH.STA.OWAD.ZS","YR1979","Plausible bound is 4 - 8.5",
"NPL","SH.STA.OWAD.ZS","YR1980","Plausible bound is 4.3 - 8.7",
"NPL","SH.STA.OWAD.ZS","YR1981","Plausible bound is 4.5 - 8.9",
"NPL","SH.STA.OWAD.ZS","YR1982","Plausible bound is 4.7 - 9.1",
"NPL","SH.STA.OWAD.ZS","YR1983","Plausible bound is 4.9 - 9.3",
"NPL","SH.STA.OWAD.ZS","YR1984","Plausible bound is 5.2 - 9.5",
"NPL","SH.STA.OWAD.ZS","YR1985","Plausible bound is 5.4 - 9.8",
"NPL","SH.STA.OWAD.ZS","YR1986","Plausible bound is 5.7 - 10",
"NPL","SH.STA.OWAD.ZS","YR1987","Plausible bound is 6 - 10.3",
"NPL","SH.STA.OWAD.ZS","YR1988","Plausible bound is 6.3 - 10.6",
"NPL","SH.STA.OWAD.ZS","YR1989","Plausible bound is 6.6 - 10.9",
"NPL","SH.STA.OWAD.ZS","YR1990","Plausible bound is 6.9 - 11.2",
"NPL","SH.STA.OWAD.ZS","YR1991","Plausible bound is 7.2 - 11.5",
"NPL","SH.STA.OWAD.ZS","YR1992","Plausible bound is 7.5 - 11.8",
"NPL","SH.STA.OWAD.ZS","YR1993","Plausible bound is 7.8 - 12.2",
"NPL","SH.STA.OWAD.ZS","YR1994","Plausible bound is 8.2 - 12.5",
"NPL","SH.STA.OWAD.ZS","YR1995","Plausible bound is 8.6 - 12.9",
"NPL","SH.STA.OWAD.ZS","YR1996","Plausible bound is 8.9 - 13.3",
"NPL","SH.STA.OWAD.ZS","YR1997","Plausible bound is 9.3 - 13.7",
"NPL","SH.STA.OWAD.ZS","YR1998","Plausible bound is 9.7 - 14.1",
"NPL","SH.STA.OWAD.ZS","YR1999","Plausible bound is 10.1 - 14.6",
"NPL","SH.STA.OWAD.ZS","YR2000","Plausible bound is 10.6 - 15",
"NPL","SH.STA.OWAD.ZS","YR2001","Plausible bound is 11 - 15.5",
"NPL","SH.STA.OWAD.ZS","YR2002","Plausible bound is 11.5 - 16",
"NPL","SH.STA.OWAD.ZS","YR2003","Plausible bound is 11.9 - 16.5",
"NPL","SH.STA.OWAD.ZS","YR2004","Plausible bound is 12.4 - 16.9",
"NPL","SH.STA.OWAD.ZS","YR2005","Plausible bound is 12.8 - 17.4",
"NPL","SH.STA.OWAD.ZS","YR2006","Plausible bound is 13.3 - 18",
"NPL","SH.STA.OWAD.ZS","YR2007","Plausible bound is 13.7 - 18.5",
"NPL","SH.STA.OWAD.ZS","YR2008","Plausible bound is 14.2 - 19.1",
"NPL","SH.STA.OWAD.ZS","YR2009","Plausible bound is 14.6 - 19.8",
"NPL","SH.STA.OWAD.ZS","YR2010","Plausible bound is 15 - 20.4",
"NPL","SH.STA.OWAD.ZS","YR2011","Plausible bound is 15.4 - 21",
"NPL","SH.STA.OWAD.ZS","YR2012","Plausible bound is 15.9 - 21.7",
"NPL","SH.STA.OWAD.ZS","YR2013","Plausible bound is 16.3 - 22.5",
"NPL","SH.STA.OWAD.ZS","YR2014","Plausible bound is 16.7 - 23.3",
"NPL","SH.STA.OWAD.ZS","YR2015","Plausible bound is 17 - 24",
"NPL","SH.STA.OWAD.ZS","YR2016","Plausible bound is 17.5 - 24.9",
"NPL","SI.DST.FRST.20","YR1995","Estimated from unit-record consumption data.",
"NPL","SI.DST.FRST.20","YR2003","Estimated from unit-record consumption data.",
"NPL","SI.DST.FRST.20","YR2010","Estimated from unit-record consumption data.",
"NPL","SI.POV.GINI","YR1995","Estimated from unit-record consumption data.",
"NPL","SI.POV.GINI","YR2003","Estimated from unit-record consumption data.",
"NPL","SI.POV.GINI","YR2010","Estimated from unit-record consumption data.",
"NPL","SI.POV.NAHC","YR2010","Source: Poverty in Nepal, Nepal Living Standards Survey (NLSS-III, 2010-11), Central Bureau of Statistics (CBS). Poverty line is absolute. Government estimate.",
"NPL","SL.TLF.0714.ZS","YR1999","Nepal Labour Force Survey.",
"NPL","SL.TLF.0714.ZS","YR2008","Nepal Labour Force Survey.",
"NPL","SL.TLF.0714.ZS","YR2014","Multiple Indicator Cluster Survey (MICS)",
"NPL","SP.UWT.TFRT","YR1992","Source: Nepal 1991-1992 Fertility, Family Planning and Health Survey",
"NPL","SP.UWT.TFRT","YR1996","Source: Nepal 1996 Demographic and Health Survey",
"NPL","SP.UWT.TFRT","YR2001","Source: Nepal 2001 Demographic and Health Survey",
"NPL","SP.UWT.TFRT","YR2006","Source: Nepal 2006 Demographic and Health Survey",
"NPL","SP.UWT.TFRT","YR2011","Source: Nepal 2011 Demographic and Health Survey",
"NPL","SP.UWT.TFRT","YR2014","Source: Nepal 2014 Multiple Indicator Cluster Survey",
"NPL","SP.UWT.TFRT","YR2016","Source: Nepal 2016 Demographic and Health Survey (DHS)",
"NRU","IT.NET.USER.ZS","YR2011","Source: Nauru Bureau of Statistics; Government Ministry of Finance;Note: Population age 15+.",
"NRU","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"NRU","SH.DYN.MORT","YR1985","Uncertainty bound is 31.3 - 175.1",
"NRU","SH.DYN.MORT","YR1986","Uncertainty bound is 32.4 - 156.5",
"NRU","SH.DYN.MORT","YR1987","Uncertainty bound is 33.4 - 139.4",
"NRU","SH.DYN.MORT","YR1988","Uncertainty bound is 34.3 - 124.7",
"NRU","SH.DYN.MORT","YR1989","Uncertainty bound is 35.3 - 111.6",
"NRU","SH.DYN.MORT","YR1990","Uncertainty bound is 35.7 - 100.9",
"NRU","SH.DYN.MORT","YR1991","Uncertainty bound is 36.3 - 91.6",
"NRU","SH.DYN.MORT","YR1992","Uncertainty bound is 37 - 83.3",
"NRU","SH.DYN.MORT","YR1993","Uncertainty bound is 37.5 - 76.1",
"NRU","SH.DYN.MORT","YR1994","Uncertainty bound is 37.7 - 69.9",
"NRU","SH.DYN.MORT","YR1995","Uncertainty bound is 37.6 - 64.7",
"NRU","SH.DYN.MORT","YR1996","Uncertainty bound is 37.6 - 60.2",
"NRU","SH.DYN.MORT","YR1997","Uncertainty bound is 37.2 - 56.4",
"NRU","SH.DYN.MORT","YR1998","Uncertainty bound is 36.7 - 53.1",
"NRU","SH.DYN.MORT","YR1999","Uncertainty bound is 36.2 - 50.6",
"NRU","SH.DYN.MORT","YR2000","Uncertainty bound is 35.7 - 48.5",
"NRU","SH.DYN.MORT","YR2001","Uncertainty bound is 35 - 47",
"NRU","SH.DYN.MORT","YR2002","Uncertainty bound is 34.3 - 46",
"NRU","SH.DYN.MORT","YR2003","Uncertainty bound is 33.6 - 45.6",
"NRU","SH.DYN.MORT","YR2004","Uncertainty bound is 33 - 45.7",
"NRU","SH.DYN.MORT","YR2005","Uncertainty bound is 32.4 - 46.3",
"NRU","SH.DYN.MORT","YR2006","Uncertainty bound is 31.7 - 47.4",
"NRU","SH.DYN.MORT","YR2007","Uncertainty bound is 31 - 48.9",
"NRU","SH.DYN.MORT","YR2008","Uncertainty bound is 30.1 - 50.5",
"NRU","SH.DYN.MORT","YR2009","Uncertainty bound is 29.1 - 51.8",
"NRU","SH.DYN.MORT","YR2010","Uncertainty bound is 28 - 52.8",
"NRU","SH.DYN.MORT","YR2011","Uncertainty bound is 26.7 - 53.7",
"NRU","SH.DYN.MORT","YR2012","Uncertainty bound is 25.4 - 54",
"NRU","SH.DYN.MORT","YR2013","Uncertainty bound is 24 - 54.5",
"NRU","SH.DYN.MORT","YR2014","Uncertainty bound is 22.8 - 54.8",
"NRU","SH.DYN.MORT","YR2015","Uncertainty bound is 21.5 - 55.1",
"NRU","SH.DYN.MORT","YR2016","Uncertainty bound is 20.2 - 55.5",
"NRU","SH.DYN.MORT","YR2017","Uncertainty bound is 19.2 - 55.5",
"NRU","SH.DYN.MORT","YR2018","Uncertainty bound is 18 - 55.4",
"NRU","SH.STA.OWAD.ZS","YR1975","Plausible bound is 72.5 - 82.4",
"NRU","SH.STA.OWAD.ZS","YR1976","Plausible bound is 73.2 - 82.5",
"NRU","SH.STA.OWAD.ZS","YR1977","Plausible bound is 73.9 - 82.7",
"NRU","SH.STA.OWAD.ZS","YR1978","Plausible bound is 74.4 - 82.8",
"NRU","SH.STA.OWAD.ZS","YR1979","Plausible bound is 74.9 - 83",
"NRU","SH.STA.OWAD.ZS","YR1980","Plausible bound is 75.4 - 83.2",
"NRU","SH.STA.OWAD.ZS","YR1981","Plausible bound is 75.9 - 83.4",
"NRU","SH.STA.OWAD.ZS","YR1982","Plausible bound is 76.4 - 83.6",
"NRU","SH.STA.OWAD.ZS","YR1983","Plausible bound is 76.8 - 83.8",
"NRU","SH.STA.OWAD.ZS","YR1984","Plausible bound is 77.3 - 84",
"NRU","SH.STA.OWAD.ZS","YR1985","Plausible bound is 77.7 - 84.2",
"NRU","SH.STA.OWAD.ZS","YR1986","Plausible bound is 78.1 - 84.4",
"NRU","SH.STA.OWAD.ZS","YR1987","Plausible bound is 78.4 - 84.6",
"NRU","SH.STA.OWAD.ZS","YR1988","Plausible bound is 78.8 - 84.9",
"NRU","SH.STA.OWAD.ZS","YR1989","Plausible bound is 79.1 - 85.1",
"NRU","SH.STA.OWAD.ZS","YR1990","Plausible bound is 79.5 - 85.4",
"NRU","SH.STA.OWAD.ZS","YR1991","Plausible bound is 79.8 - 85.6",
"NRU","SH.STA.OWAD.ZS","YR1992","Plausible bound is 80.2 - 85.9",
"NRU","SH.STA.OWAD.ZS","YR1993","Plausible bound is 80.5 - 86.1",
"NRU","SH.STA.OWAD.ZS","YR1994","Plausible bound is 80.9 - 86.3",
"NRU","SH.STA.OWAD.ZS","YR1995","Plausible bound is 81.1 - 86.5",
"NRU","SH.STA.OWAD.ZS","YR1996","Plausible bound is 81.5 - 86.7",
"NRU","SH.STA.OWAD.ZS","YR1997","Plausible bound is 81.8 - 86.9",
"NRU","SH.STA.OWAD.ZS","YR1998","Plausible bound is 82.1 - 87.1",
"NRU","SH.STA.OWAD.ZS","YR1999","Plausible bound is 82.3 - 87.4",
"NRU","SH.STA.OWAD.ZS","YR2000","Plausible bound is 82.6 - 87.6",
"NRU","SH.STA.OWAD.ZS","YR2001","Plausible bound is 82.9 - 87.8",
"NRU","SH.STA.OWAD.ZS","YR2002","Plausible bound is 83.1 - 88",
"NRU","SH.STA.OWAD.ZS","YR2003","Plausible bound is 83.4 - 88.2",
"NRU","SH.STA.OWAD.ZS","YR2004","Plausible bound is 83.6 - 88.4",
"NRU","SH.STA.OWAD.ZS","YR2005","Plausible bound is 83.8 - 88.6",
"NRU","SH.STA.OWAD.ZS","YR2006","Plausible bound is 84.1 - 88.8",
"NRU","SH.STA.OWAD.ZS","YR2007","Plausible bound is 84.3 - 89",
"NRU","SH.STA.OWAD.ZS","YR2008","Plausible bound is 84.4 - 89.3",
"NRU","SH.STA.OWAD.ZS","YR2009","Plausible bound is 84.6 - 89.4",
"NRU","SH.STA.OWAD.ZS","YR2010","Plausible bound is 84.8 - 89.6",
"NRU","SH.STA.OWAD.ZS","YR2011","Plausible bound is 85 - 89.9",
"NRU","SH.STA.OWAD.ZS","YR2012","Plausible bound is 85.1 - 90.1",
"NRU","SH.STA.OWAD.ZS","YR2013","Plausible bound is 85.3 - 90.3",
"NRU","SH.STA.OWAD.ZS","YR2014","Plausible bound is 85.4 - 90.6",
"NRU","SH.STA.OWAD.ZS","YR2015","Plausible bound is 85.5 - 90.8",
"NRU","SH.STA.OWAD.ZS","YR2016","Plausible bound is 85.6 - 91",
"NRU","SP.UWT.TFRT","YR2007","Source: Nauru 2007 Demographic Health Survey (national)",
"NZL","IT.NET.USER.ZS","YR1990","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1992","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1993","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1994","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1995","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1996","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1997","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1998","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR1999","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2000","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2001","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2002","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2003","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2004","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2005","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2006","Source: Statistics New Zealand.;Note: Population age 15+.",
"NZL","IT.NET.USER.ZS","YR2007","Source: ITU estimate.;Note: Estimate based on survey's results. Population age 15+.",
"NZL","IT.NET.USER.ZS","YR2008","Source: ITU estimate.;Note: Estimate based on survey's results. Population age 15+.",
"NZL","IT.NET.USER.ZS","YR2009","Source: Statistics New Zealand.;Note: Population age 15+.",
"NZL","IT.NET.USER.ZS","YR2010","Source: ITU estimates.",
"NZL","IT.NET.USER.ZS","YR2011","Source: ITU estimates.",
"NZL","IT.NET.USER.ZS","YR2012","Source: Statistics New Zealand;Note: Recent users are those who used the Internet in the last 12 months. Individuals age 15+.",
"NZL","IT.NET.USER.ZS","YR2013","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2014","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2015","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2016","Source: ITU estimate.",
"NZL","IT.NET.USER.ZS","YR2017","Source: ITU estimate.",
"NZL","SH.DYN.MORT","YR1960","Uncertainty bound is 27.3 - 28.5",
"NZL","SH.DYN.MORT","YR1961","Uncertainty bound is 26.4 - 27.4",
"NZL","SH.DYN.MORT","YR1962","Uncertainty bound is 25.3 - 26.2",
"NZL","SH.DYN.MORT","YR1963","Uncertainty bound is 24.3 - 25.2",
"NZL","SH.DYN.MORT","YR1964","Uncertainty bound is 23.3 - 24.3",
"NZL","SH.DYN.MORT","YR1965","Uncertainty bound is 22.6 - 23.6",
"NZL","SH.DYN.MORT","YR1966","Uncertainty bound is 22 - 22.9",
"NZL","SH.DYN.MORT","YR1967","Uncertainty bound is 21.6 - 22.4",
"NZL","SH.DYN.MORT","YR1968","Uncertainty bound is 21.2 - 22",
"NZL","SH.DYN.MORT","YR1969","Uncertainty bound is 20.8 - 21.6",
"NZL","SH.DYN.MORT","YR1970","Uncertainty bound is 20.4 - 21.2",
"NZL","SH.DYN.MORT","YR1971","Uncertainty bound is 19.9 - 20.7",
"NZL","SH.DYN.MORT","YR1972","Uncertainty bound is 19.5 - 20.3",
"NZL","SH.DYN.MORT","YR1973","Uncertainty bound is 19 - 19.8",
"NZL","SH.DYN.MORT","YR1974","Uncertainty bound is 18.5 - 19.3",
"NZL","SH.DYN.MORT","YR1975","Uncertainty bound is 17.9 - 18.7",
"NZL","SH.DYN.MORT","YR1976","Uncertainty bound is 17.3 - 18.1",
"NZL","SH.DYN.MORT","YR1977","Uncertainty bound is 16.8 - 17.5",
"NZL","SH.DYN.MORT","YR1978","Uncertainty bound is 16.2 - 17",
"NZL","SH.DYN.MORT","YR1979","Uncertainty bound is 15.7 - 16.4",
"NZL","SH.DYN.MORT","YR1980","Uncertainty bound is 15.2 - 16",
"NZL","SH.DYN.MORT","YR1981","Uncertainty bound is 14.8 - 15.6",
"NZL","SH.DYN.MORT","YR1982","Uncertainty bound is 14.5 - 15.2",
"NZL","SH.DYN.MORT","YR1983","Uncertainty bound is 14.1 - 14.9",
"NZL","SH.DYN.MORT","YR1984","Uncertainty bound is 13.8 - 14.5",
"NZL","SH.DYN.MORT","YR1985","Uncertainty bound is 13.4 - 14.2",
"NZL","SH.DYN.MORT","YR1986","Uncertainty bound is 13 - 13.8",
"NZL","SH.DYN.MORT","YR1987","Uncertainty bound is 12.6 - 13.3",
"NZL","SH.DYN.MORT","YR1988","Uncertainty bound is 12 - 12.7",
"NZL","SH.DYN.MORT","YR1989","Uncertainty bound is 11.5 - 12.1",
"NZL","SH.DYN.MORT","YR1990","Uncertainty bound is 10.9 - 11.4",
"NZL","SH.DYN.MORT","YR1991","Uncertainty bound is 10.3 - 10.8",
"NZL","SH.DYN.MORT","YR1992","Uncertainty bound is 9.7 - 10.3",
"NZL","SH.DYN.MORT","YR1993","Uncertainty bound is 9.2 - 9.8",
"NZL","SH.DYN.MORT","YR1994","Uncertainty bound is 8.8 - 9.4",
"NZL","SH.DYN.MORT","YR1995","Uncertainty bound is 8.5 - 9",
"NZL","SH.DYN.MORT","YR1996","Uncertainty bound is 8.2 - 8.6",
"NZL","SH.DYN.MORT","YR1997","Uncertainty bound is 7.9 - 8.3",
"NZL","SH.DYN.MORT","YR1998","Uncertainty bound is 7.6 - 8.1",
"NZL","SH.DYN.MORT","YR1999","Uncertainty bound is 7.4 - 7.8",
"NZL","SH.DYN.MORT","YR2000","Uncertainty bound is 7.2 - 7.6",
"NZL","SH.DYN.MORT","YR2001","Uncertainty bound is 7 - 7.4",
"NZL","SH.DYN.MORT","YR2002","Uncertainty bound is 6.8 - 7.2",
"NZL","SH.DYN.MORT","YR2003","Uncertainty bound is 6.7 - 7.1",
"NZL","SH.DYN.MORT","YR2004","Uncertainty bound is 6.5 - 6.9",
"NZL","SH.DYN.MORT","YR2005","Uncertainty bound is 6.4 - 6.8",
"NZL","SH.DYN.MORT","YR2006","Uncertainty bound is 6.3 - 6.7",
"NZL","SH.DYN.MORT","YR2007","Uncertainty bound is 6.2 - 6.6",
"NZL","SH.DYN.MORT","YR2008","Uncertainty bound is 6.1 - 6.5",
"NZL","SH.DYN.MORT","YR2009","Uncertainty bound is 6 - 6.4",
"NZL","SH.DYN.MORT","YR2010","Uncertainty bound is 5.9 - 6.3",
"NZL","SH.DYN.MORT","YR2011","Uncertainty bound is 5.9 - 6.3",
"NZL","SH.DYN.MORT","YR2012","Uncertainty bound is 5.8 - 6.3",
"NZL","SH.DYN.MORT","YR2013","Uncertainty bound is 5.8 - 6.3",
"NZL","SH.DYN.MORT","YR2014","Uncertainty bound is 5.7 - 6.4",
"NZL","SH.DYN.MORT","YR2015","Uncertainty bound is 5.5 - 6.5",
"NZL","SH.DYN.MORT","YR2016","Uncertainty bound is 5.3 - 6.6",
"NZL","SH.DYN.MORT","YR2017","Uncertainty bound is 5.1 - 6.7",
"NZL","SH.DYN.MORT","YR2018","Uncertainty bound is 4.8 - 6.8",
"NZL","SH.STA.OWAD.ZS","YR1975","Plausible bound is 36.9 - 47.2",
"NZL","SH.STA.OWAD.ZS","YR1976","Plausible bound is 37.8 - 47.6",
"NZL","SH.STA.OWAD.ZS","YR1977","Plausible bound is 38.6 - 48",
"NZL","SH.STA.OWAD.ZS","YR1978","Plausible bound is 39.4 - 48.4",
"NZL","SH.STA.OWAD.ZS","YR1979","Plausible bound is 40.3 - 48.8",
"NZL","SH.STA.OWAD.ZS","YR1980","Plausible bound is 41.1 - 49.2",
"NZL","SH.STA.OWAD.ZS","YR1981","Plausible bound is 41.8 - 49.7",
"NZL","SH.STA.OWAD.ZS","YR1982","Plausible bound is 42.6 - 50.1",
"NZL","SH.STA.OWAD.ZS","YR1983","Plausible bound is 43.3 - 50.6",
"NZL","SH.STA.OWAD.ZS","YR1984","Plausible bound is 44 - 51.1",
"NZL","SH.STA.OWAD.ZS","YR1985","Plausible bound is 44.6 - 51.6",
"NZL","SH.STA.OWAD.ZS","YR1986","Plausible bound is 45.3 - 52.1",
"NZL","SH.STA.OWAD.ZS","YR1987","Plausible bound is 46 - 52.6",
"NZL","SH.STA.OWAD.ZS","YR1988","Plausible bound is 46.6 - 53.1",
"NZL","SH.STA.OWAD.ZS","YR1989","Plausible bound is 47.3 - 53.7",
"NZL","SH.STA.OWAD.ZS","YR1990","Plausible bound is 47.9 - 54.3",
"NZL","SH.STA.OWAD.ZS","YR1991","Plausible bound is 48.6 - 54.9",
